timestamp,src_ip,dst_ip,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,flow_pkts_per_sec,fwd_pkts_per_sec,bwd_pkts_per_sec,payload_bytes_per_second,down_up_ratio,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,flow_ACK_flag_count,fwd_header_size_tot,bwd_header_size_tot
2026-05-03 14:28:55,172.20.0.10,172.20.0.20,0,1,1,0,0,2000.0,1000.0,1000.0,112000.0,0.9310344827586208,0,1,1,1,40.0,40.0
2026-05-03 14:28:55,172.20.0.10,172.20.0.20,0,1,1,0,0,2000.0,1000.0,1000.0,112000.0,0.9310344827586208,0,1,1,1,40.0,40.0
2026-05-03 14:28:55,172.20.0.10,172.20.0.20,0,1,1,0,0,2000.0,1000.0,1000.0,112000.0,0.9310344827586208,0,1,1,1,40.0,40.0
2026-05-03 14:28:55,172.20.0.10,172.20.0.20,0,1,1,0,0,2000.0,1000.0,1000.0,112000.0,0.9310344827586208,0,1,1,1,40.0,40.0
2026-05-03 14:28:55,172.20.0.10,172.20.0.20,0,1,1,0,0,2000.0,1000.0,1000.0,112000.0,0.9310344827586208,0,1,1,1,40.0,40.0
2026-05-03 14:28:55,172.20.0.10,172.20.0.20,1,1,1,0,0,2000.0,1000.0,1000.0,112000.0,0.9310344827586208,0,1,1,1,40.0,40.0
2026-05-03 14:28:55,172.20.0.10,172.20.0.20,0,1,1,0,0,2000.0,1000.0,1000.0,112000.0,0.9310344827586208,0,1,1,1,40.0,40.0
2026-05-03 14:28:55,172.20.0.10,172.20.0.20,0,1,1,0,0,2000.0,1000.0,1000.0,112000.0,0.9310344827586208,0,1,1,1,40.0,40.0
2026-05-03 14:28:55,172.20.0.10,172.20.0.20,0,1,1,0,0,2000.0,1000.0,1000.0,112000.0,0.9310344827586208,0,1,1,1,40.0,40.0
2026-05-03 14:28:55,172.20.0.10,172.20.0.20,0,1,1,0,0,2000.0,1000.0,1000.0,112000.0,0.9310344827586208,0,1,1,1,40.0,40.0
2026-05-03 14:28:55,172.20.0.10,172.20.0.20,0,1,1,0,0,2000.0,1000.0,1000.0,112000.0,0.9310344827586208,0,1,1,1,40.0,40.0
2026-05-03 14:28:55,172.20.0.10,172.20.0.20,0,1,1,0,0,2000.0,1000.0,1000.0,112000.0,0.9310344827586208,0,1,1,1,40.0,40.0
2026-05-03 14:28:55,172.20.0.10,172.20.0.20,0,1,1,0,0,2000.0,1000.0,1000.0,112000.0,0.9310344827586208,0,1,1,1,40.0,40.0
2026-05-03 14:28:55,172.20.0.10,172.20.0.20,0,1,1,0,0,2000.0,1000.0,1000.0,112000.0,0.9310344827586208,0,1,1,1,40.0,40.0
2026-05-03 14:28:55,172.20.0.10,172.20.0.20,0,1,1,0,0,2000.0,1000.0,1000.0,112000.0,0.9310344827586208,0,1,1,1,40.0,40.0
2026-05-03 14:28:55,172.20.0.10,172.20.0.20,0,1,1,0,0,2000.0,1000.0,1000.0,112000.0,0.9310344827586208,0,1,1,1,40.0,40.0
2026-05-03 14:28:55,172.20.0.10,172.20.0.20,0,1,1,0,0,2000.0,1000.0,1000.0,112000.0,0.9310344827586208,0,1,1,1,40.0,40.0
2026-05-03 14:28:55,172.20.0.10,172.20.0.20,0,1,1,0,0,2000.0,1000.0,1000.0,112000.0,0.9310344827586208,0,1,1,1,40.0,40.0
2026-05-03 14:28:55,172.20.0.10,172.20.0.20,0,1,1,0,0,2000.0,1000.0,1000.0,112000.0,0.9310344827586208,0,1,1,1,40.0,40.0
